observation_url,id,row_id,username,license,license_url,lat,lng,geoprivacy,hotspot,event,observed,country,county,state,municipality,postcode,observation_notes,Telescope_aperture_in_inches,Eyepiece_focal_length_used_(millimeters),Object_being_photographed,Camera_F_stop_(e_g__1_7),Exposure_speed_(decimal_seconds),ISO_number,Upload_an_image,Device_Model,Image 1,Image 2,Image 3,Image 4
"https://www.anecdata.org/posts/view/184834","184834","422798","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671348,-46.548558,"false","","","2022-04-24 03:19:08+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M3
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
192 stacked pics - Siril
GIMP post-processed","4.0","17.0","M3","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-04-30-14-41-11_626d4a875b7972022-04-30_11-40-20_0_m3_13afr.jpg","","",""
"https://www.anecdata.org/posts/view/184740","184740","422363","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671345,-46.548555,"false","","","2022-01-23 02:39:30+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","NGC 2244
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 2sec
335 stacked pics - Siril
GIMP post-processed","4.0","17.0","NGC 2244","1.9","2.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-04-26-02-42-54_62675c2eb5f6a2022-04-25_23-42-41_0_roseta10_10_fr.jpg","","",""
"https://www.anecdata.org/posts/view/183972","183972","419685","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671341,-46.548409,"false","","","2022-03-24 03:08:39+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M96
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 2sec
325 stacked pics - Siril
GIMP post-processed","4.0","17.0","M96","1.9","2.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-05-01-01-03-28_626ddc6019e5d2022-04-30_22-03-19_0_m96_7_c_fr.jpg","","",""
"https://www.anecdata.org/posts/view/182711","182711","413534","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671314,-46.548603,"false","","","2022-03-06 05:18:11+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M53
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
320 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","M53","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-10-20-15-13-54_635165b2df5e92022-10-20_12-13-43_0_me53_02_l_fr.jpg","","",""
"https://www.anecdata.org/posts/view/182597","182597","412888","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.67136,-46.548569,"false","","","2022-02-22 04:19:10+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","NGC 2903
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 2sec
370 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","NGC 2903","1.9","2.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-10-20-15-15-31_6351661363af82022-10-20_12-15-23_0_ngc2903_32d-01fr.jpeg","","",""
"https://www.anecdata.org/posts/view/182596","182596","412887","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.67136,-46.54857,"false","","","2022-02-21 01:54:35+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","NGC 2129
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
278 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","NGC 2129","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-04-15-23-05-38_6259fa42ce5c02022-04-15_20-05-34_0_ngc2129_11_fr.jpg","","",""
"https://www.anecdata.org/posts/view/182566","182566","412789","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671355,-46.548571,"false","","","2022-02-22 02:37:46+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M46
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
271 stacked pics - Siril
GIMP post-processed","4.0","17./","M46","1.9","2.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-03-02-17-35-19_621faad79bb482022-03-02_14-34-11_0_m46_2a_fr-01.jpeg","","",""
"https://www.anecdata.org/posts/view/182491","182491","412424","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671343,-46.548599,"false","","","2022-02-23 02:32:53+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M50
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
257 stacked pics - Siril
GIMP post-processed","4.0","17.0","M50","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-02-27-19-51-54_621bd65a4aa152022-02-27_16-51-42_0_heart_2a_fr1.jpg","","",""
"https://www.anecdata.org/posts/view/182383","182383","411935","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671323,-46.548572,"false","","","2022-02-21 03:21:13+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M47
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
186 stacked pics - Siril
GIMP post-processed","4.0","17.0","M47","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-02-22-20-16-08_62154488391802022-02-22_17-15-59_0_m47_24a_fr.jpg","","",""
"https://www.anecdata.org/posts/view/182268","182268","411301","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671301,-46.548447,"false","","","2022-02-10 03:15:52+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","Flame Nebula NGC 2024
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 2sec
294 stacked pics - Siril
GIMP post-processed","4.0","17.0","NGC 2024 Flame Nebula","1.9","2.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-02-18-19-12-26_620fef9a9adb82022-02-18_16-10-58_0_new_flame_40a.jpeg","","",""
"https://www.anecdata.org/posts/view/181975","181975","409879","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671317,-46.548458,"false","","","2022-02-10 06:18:14+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","The Leo Triplet
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 2sec
238 stacked pics - Siril
GIMP post-processed","4.0","17.0","The Leo Triplet","1.9","2.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-02-15-02-49-19_620b14af620c52022-02-14_23-48-23_0_triplet_20_f1.jpg","","",""
"https://www.anecdata.org/posts/view/181543","181543","407254","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671291,-46.548588,"false","","","2022-01-25 05:08:31+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M48
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
374 stacked pics - Siril
GIMP post-processed","4.0","17.0","M48","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-01-30-16-47-06_61f6c10a83d442022-01-30_13-46-59_0_belt_33_m48.jpg","","",""
"https://www.anecdata.org/posts/view/181525","181525","407177","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671326,-46.548512,"false","","","2022-01-22 16:19:30+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M44
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
289 stacked pics - Siril
GIMP post-processed","4.0","17.0","M44","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-01-30-18-51-05_61f6de1909b982022-01-30_15-50-55_0_beehive55.jpg","","",""
"https://www.anecdata.org/posts/view/181479","181479","406964","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671319,-46.548582,"false","","","2022-01-25 03:11:04+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","NGC 2301
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
492 stacked pics - Siril
GIMP post-processed","4.0","17.0","NGC 2301","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-01-26-02-02-12_61f0aba4784be2022-01-25_23-02-02_0_Great_Bird2.jpg","","",""
"https://www.anecdata.org/posts/view/181241","181241","406586","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671341,-46.548504,"false","","","2022-01-23 03:55:59+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M67
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
293 stacked pics - Siril
GIMP post-processed","4.0","17.0","M67","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-01-30-03-39-39_61f6087bc1ff32022-01-30_00-39-34_0_king_cobra7.jpg","","",""
"https://www.anecdata.org/posts/view/181074","181074","406177","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671322,-46.548536,"false","","","2022-01-18 03:57:26+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","NGC 2264
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
322 stacked pics - Siril
GIMP post-processed","4.0","17.0","NGC 2264","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-01-20-13-58-18_61e96a7ae76332022-01-20_10-58-08_0_Chr_tree_5_1.jpg","","",""
"https://www.anecdata.org/posts/view/180747","180747","404584","zo_","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",51.826988,-2.2715,"false","","","2022-01-06 18:27:15+0000","United Kingdom","Gloucestershire","England","Gloucester",null,"","360 50","H20","Moon","2.4","I dont know","I dont know","","Apple / iPad 3","/img/uploads/posts/_apu_2022-01-08-13-22-01_61d98ff9c76ec2022-01-08_13-21-29_0_cdv_photo_002.jpg","/img/uploads/posts/_apu_2022-01-08-21-17-16_61d9ff5c98ca62022-01-08_21-16-52_0_cdv_photo_004.jpg","",""
"https://www.anecdata.org/posts/view/180553","180553","403501","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671347,-46.548607,"false","","","2021-12-26 01:54:12+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M1
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 2sec
150 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","M1","1.9","2.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-05-01-00-57-11_626ddae77413d2022-04-30_21-57-03_0_crab_5_1C.jpg","","",""
"https://www.anecdata.org/posts/view/180484","180484","403158","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671345,-46.548472,"false","","","2021-12-13 02:26:30+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M35
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
61 stacked pics - Siril
GIMP post-processed","4.0","17.0","M35","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2021-12-20-22-51-48_61c10904ec2f62021-12-20_19-51-28_0_M35_2_1.jpg","","",""
"https://www.anecdata.org/posts/view/180404","180404","402927","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671341,-46.548525,"false","","","2021-12-11 04:05:10+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M38
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
82 stacked pics - Siril
GIMP post-processed","4.0","17.0","M38","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2021-12-17-17-07-33_61bcc3d50798f2021-12-17_14-06-50_0_Starfish4-2.jpg","","",""
"https://www.anecdata.org/posts/view/180332","180332","402721","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671343,-46.548527,"false","","","2021-12-11 03:47:15+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M37
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
61 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","M37","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2021-12-14-16-04-23_61b8c08718a2f2021-12-14_13-04-14_0_Salt_Peppa2.jpg","","",""
"https://www.anecdata.org/posts/view/180281","180281","402449","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671364,-46.548476,"false","","","2021-12-11 04:36:34+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M42
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 2sec 
144 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","M42","1.9","2.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2021-12-12-19-02-50_61b6475ab3a832021-12-12_16-02-23_0_Orion4.jpg","","",""
"https://www.anecdata.org/posts/view/179841","179841","401307","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671362,-46.548534,"false","","","2021-11-28 05:42:47+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M36
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
66 stacked pics - Siril
GIMP post-processed","4.0","17.0","M36","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2021-12-20-17-49-33_61c0c22d345ee2021-12-20_14-49-23_0_Pinwhell4.jpg","","",""
"https://www.anecdata.org/posts/view/179802","179802","401208","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671307,-46.548519,"false","","","2021-11-28 03:49:40+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","Constellation of Taurus
Bortle 9-8
8Mp camera
x5 optical zoom
f/3.4 ISO 200 8sec
1 pic + bias, flats, darks - Siril
GIMP, Snapseed post-processed","0","0","Constellation of Taurus","3.4","8.0","200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2021-11-29-11-46-05_61a4bd7d460122021-11-29_08-45-12_0_IMG_20211129_083259_169.jpg","","",""
"https://www.anecdata.org/posts/view/179699","179699","400709","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671362,-46.548489,"false","","","2021-11-08 03:26:34+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M45
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
46 stacked pics - Siril
GIMP post-processed","4.0","17.0","M45","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2021-12-01-14-02-47_61a780874c7a42021-12-01_11-02-33_0_New_Pleiades2.jpg","","",""
"https://www.anecdata.org/posts/view/179672","179672","400539","elizabeth_warner","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",38.990942,-76.942086,"false","","","2021-11-19 09:35:20+0000","United States","Prince George's","Maryland","College Park","`20742","","6","50","Eclipsed Moon","1.5","`0.1","320","","samsung / SM-G965U","/img/uploads/posts/_apu_2021-11-22-19-40-59_619bf24ba124a2021-11-22_14-40-44_0_20211119_043547.jpg","","",""
"https://www.anecdata.org/posts/view/179350","179350","399400","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671356,-46.548576,"false","","","2021-11-16 02:24:42+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","4"" f/4 AZ ×66.7 x2
ND0.6 filter
Bortle 9-8
8Mp camera
x5 optical zoom
f/3.4 ISO 1050 1/30sec
Snapseed post-processed","4.0","3.0","Clavius crater","3.4","`0.033","1050","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2021-11-16-22-17-46_61942e0a3792f2021-11-16_19-16-09_0_Clavius1.jpeg","","",""
"https://www.anecdata.org/posts/view/179349","179349","399399","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671352,-46.548576,"false","","","2021-11-15 01:49:40+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","4"" f/4 AZ ×66.7
ND0.6 filter
Bortle 9-8
108Mp camera
f/1.9 ISO 200 1/10sec
Snapseed post-processed","4.0","6.0","Moon","1.9","`0.1","200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2021-11-16-22-13-32_61942d0c43d322021-11-16_19-12-57_0_Tycho1.jpeg","","",""
"https://www.anecdata.org/posts/view/179246","179246","399083","YYCC","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",38.822591,-80.859375,"false","","","2021-11-14 20:55:30+0000","United States","Gilmer","West Virginia",null,null,"","Test Data","Test Data","Test Data","Test Data","Test Data","Test Data","","Apple / iPhone12,1","/img/uploads/posts/_apu_2021-11-14-20-56-31_619177ff70e982021-11-14_15-56-07_0_cdv_photo_003.jpg","","",""
"https://www.anecdata.org/posts/view/176654","176654","392778","little_big_dipper","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",35.053479,-78.756031,"false","","","2020-12-30 00:51:00+0000","United States","Cumberland","North Carolina",null,"`28312","","2.8","4.25","Moon","1.7","1/350","50","","Gskyer Telescope","/img/uploads/posts/43983-615bf6c8d6712-1.jpg","","",""
"https://www.anecdata.org/posts/view/175499","175499","389171","stellaman","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",53.132481,-1.553879,"false","","","2021-09-06 20:09:06+0000","United Kingdom","Derbyshire","England","Derbyshire Dales","`DE4 3BZ","","1.8","8.5 Pentax XF","Solar prominences","Telephoto lens on iPhone","Default setting","N/A","","Coronado PST","/img/uploads/posts/42820-6141796c5318b-1.jpg","","",""
"https://www.anecdata.org/posts/view/163822","163822","371520","DreaScar","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",34.168278,-118.373421,"false","","","2021-08-03 02:47:10+0000","United States","Los Angeles","California","Los Angeles","`91601","Smartphone mounted to eyepiece, processed/stacked with Lynkeos and Gimp","8","14mm (2x)","Jupiter","0","1/25","500","","Z8","/img/uploads/posts/41250-610b518b84b09-1.jpg","","",""
"https://www.anecdata.org/posts/view/163820","163820","371517","DreaScar","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",34.168278,-118.373421,"false","","","2021-08-03 02:41:59+0000","United States","Los Angeles","California","Los Angeles","`91601","Taken with a iphone 7+ mounted to the eyepiece and processed with Lynkeos and Gimp.","8","14mm (w 2X Barlow)","Saturn","na","1/25","640","","Zhumell Z8","/img/uploads/posts/41249-610b5129cd941-1.jpg","","",""
"https://www.anecdata.org/posts/view/151554","151554","350144","stellaman","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",53.141346,-1.546669,"false","","","2021-06-16 05:15:21+0000","United Kingdom","Derbyshire","England","Derbyshire Dales","`DE4 3GD","","4.75","9.7mm","Quarter new moon at 22.00 hours last night, 15th June","Normal, default setting","Normal shutter speed, default setting","Normal, default setting","","iPhone SE rear camera through telescope","/img/uploads/posts/39401-60c97e9058540-1.jpg","","",""
"https://www.anecdata.org/posts/view/150385","150385","347711","stellaman","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",53.145431,-1.542892,"false","","","2021-06-04 12:18:00+0000","United Kingdom","Derbyshire","England","Derbyshire Dales","`DE4 3GD","Setting full moon behind hill, trees silhouetted, about two miles away, about 04.45 on the morning of 27th May 2021","4.75","20mm","Full moon without filter","N/A","normal shutter speed","N/A","","Using my 120mm f5.8 refractor with iPhone rear facing camera","/img/uploads/posts/38784-60ba1d6b4a015-1.jpg","","",""
"https://www.anecdata.org/posts/view/148245","148245","343804","DreaScar","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",34.168278,-118.373421,"false","","","2020-12-22 06:22:41+0000","United States","Los Angeles","California","Los Angeles","`91601","Taken during the J&S Conjunction of 2020. Equipment: Z8, Celestron NexYZ mount, Explore Scientific 14mm 82 deg, iphone7+, Nightcap photo app.","8","14mm ES 82 Deg","Jupiter & Saturn Conjunction","N/A","Default","600","","Zhumell Z8","/img/uploads/posts/38497-60b07f517166c-1.jpg","","",""
"https://www.anecdata.org/posts/view/148244","148244","343803","DreaScar","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",34.168278,-118.373421,"false","","","2021-05-18 03:44:44+0000","United States","Los Angeles","California","Los Angeles","`91601","Z8, NexYz smartphone mount, iPhone7+ and Nightcap photo app.","8""","30mm","Moon Waxing Crescent","N/A","Default","500","","Zhumell Z8","/img/uploads/posts/38495-60b06c98920eb-1.jpg","/img/uploads/posts/38495-60b06c9906ee1-1.jpg","",""
"https://www.anecdata.org/posts/view/148243","148243","343802","DreaScar","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",34.168278,-118.373421,"false","","","2021-05-20 00:47:26+0000","United States","Los Angeles","California","Los Angeles","`91601","Taken using an Astrozap full aperture solar filter, iPhone7+ using a Celestron NexYz phone mount and NightCap app to dim the object and manipulate the exposure and iso settings. Note the sunspot in the 5 o'clock position and the partial eclipse (plane)^^.","8""","30mm","Sun","N/A","N/A","250","","Zhumell Z8","/img/uploads/posts/38494-60b068bfd5bc2-1.jpg","","",""
"https://www.anecdata.org/posts/view/148242","148242","343801","DreaScar","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",34.168278,-118.373421,"false","","","2021-04-29 04:00:00+0000","United States","Los Angeles","California","Los Angeles","`91601","This photo was actually taken with an iPhone 7+ using a Celestron NexYz phone mount on Zhunell 8x42 binoculars held with  steady hands. NightCap app to dim the object and manipulate the exposure and iso settings.","N/A","N/A","Moon","N/A","N/A","600","","iPhone 7+","/img/uploads/posts/38493-60b0675148a6c-1.jpg","","",""
"https://www.anecdata.org/posts/view/147920","147920","342540","kuiperkat","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",40.694834,-73.928407,"false","","","2021-05-22 01:37:32+0000","United States","Kings","New York","New York","`11221","Handheld shot.","Sky Watcher 120 MM Refeactor","25 mm plössl","Waxing gibbous Moon","1.8","1/120s","50","","Apple / iPhone XR","/img/uploads/posts/_apu_1621870447_60abc76f48c8d1621870425301.jpeg","","",""
"https://www.anecdata.org/posts/view/147879","147879","342455","jenniferfulford","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",37.711196,-89.852911,"false","","","2021-05-24 01:24:18+0000","United States","Perry","Missouri","Perryville","`63775","","1","1","Moon","1.7",".5","1","","samsung / SM-G973U","/img/uploads/posts/_apu_1621819683_60ab0123be52c1621819485152.jpeg","","",""
"https://www.anecdata.org/posts/view/147171","147171","341100","stellaman","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",53.128234,-1.551819,"false","","","2020-04-22 13:11:09+0000","United Kingdom","Derbyshire","England","Derbyshire Dales","`DE4 3AD","I experimented taking some photographs of the planet Venus as it moved through its different phases - after being surprised that my new 4.75 inch, f5.8 refractor from Meade could handle the intense light, and stray light beams, better than my 4 inch apochromatic refractor costing more than twice the money! I am guessing that they must have done a good job with designing the internal baffling at Meade. I took this photograph using a 12mm ED eyepiece and again using the telephoto facility on the rear camera of my iPhone SE. This was another of my photographs that I took looking through my window! I took this photo at 21.30 on the 22nd April, last year.","4.75","12mm","Venus","N/A","Normal shutter speed","N/A","","iPhone SE rear camera","/img/uploads/posts/38020-60a11e11381f6-1.jpg","","",""
"https://www.anecdata.org/posts/view/147152","147152","341081","stellaman","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",53.134254,-1.553879,"false","","","2019-02-13 13:22:44+0000","United Kingdom","Derbyshire","England","Derbyshire Dales","`DE4 3BZ","I took this photograph quite sometime ago, on the 13th February, 2019, at 11.59pm, using my iPhone SE rear camera looking through a 4mm eyepiece on my 102mm f7 apochromatic refractor, also adjusting the telephoto lens on the iPhone camera.","4 inches","4mm","moon","N/A","normal shutter speed","N/A","","iPhone SE rear camera","/img/uploads/posts/38017-60a1130f891a8-1.jpg","","",""
"https://www.anecdata.org/posts/view/147139","147139","341068","stellaman","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",53.136072,-1.565552,"false","","","2021-05-14 12:02:44+0000","United Kingdom","Derbyshire","England","Derbyshire Dales","`DE4 2PA","I have experimented with taking a number of photographs through my optical instruments, using both my iPhone and iPad. This photograph is certainly not the sharpest image I have taken, but as it is the most recent, and the crescent new moon is such lovely image, I thought that I would post it on the site","4.75","12mm","New Moon","N/A","Normal shutter speed","N/A","","iPad mini 4, rear facing camera","/img/uploads/posts/38014-60a0fe992a99a-1.jpg","","",""
"https://www.anecdata.org/posts/view/145037","145037","337027","kuiperkat","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",40.743437,-73.884333,"false","","","2021-02-28 01:16:48+0000","United States","Queens","New York","New York","`11373","Handheld shot.","5 inches; SkyWatcher StarTravel","32mm","Moon","1.8","1/120 s","80","","Apple / iPhone XR","/img/uploads/posts/_apu_1619717252_608aec84ddc351619717223655.jpeg","","",""
"https://www.anecdata.org/posts/view/145036","145036","337026","kuiperkat","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",40.743412,-73.884301,"false","","","2021-03-06 00:01:05+0000","United States","Queens","New York","New York","`11373","Handheld shot","5 inches; SkyWatcher StarTravel","25 mm","M42, Orion Nebula","1.8","1/4s","3200","","Apple / iPhone XR","/img/uploads/posts/_apu_1619716613_608aea050bf971619716598301.jpeg","","",""
"https://www.anecdata.org/posts/view/145035","145035","337025","kuiperkat","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",40.743515,-73.884613,"false","","","2021-03-30 00:39:05+0000","United States","Queens","New York","New York","`11373","Handheld shot","3.5 inches; Celestron 90 SLT","25 mm","M44, Beehive Cluster","1.8","10s","2304","","Apple / iPhone XR","/img/uploads/posts/_apu_1619716332_608ae8ecdfd061619716325981.jpeg","","",""
